PHI	log10.PHI	Std.Error	log10.Std.Error	0.025	0.975	log10.0.025	log10.0.975
1.878243327	0.272354752	1.55E-05	3.48E-06	1.666285616	2.266464923	0.221749445	0.355349001
1.491125107	0.171333015	1.02E-05	5.99E-06	1.371983466	1.702759604	0.137348877	0.231153329
1.44369626	0.156309247	1.31E-05	6.71E-06	1.245472528	1.683651387	0.095334149	0.226252172
2.168878555	0.334338427	2.09E-05	4.04E-06	1.875961946	2.686793145	0.273224025	0.429234215
0.589056015	-0.247748554	1.63E-05	1.29E-05	0.301108492	0.934075447	-0.521277055	-0.029618044
0.6667611	-0.194585666	1.93E-05	1.30E-05	0.331329289	1.058890578	-0.479740173	0.024851057
1.055709124	0.021118745	1.03E-05	4.90E-06	0.868828178	1.251075903	-0.061066102	0.097283655
1.52283299	0.177976772	2.27E-05	6.36E-06	1.120202264	1.983262575	0.049296444	0.297380208
1.456688643	0.161197647	1.16E-05	5.30E-06	1.283577696	1.692653213	0.108422161	0.228567781
1.370565772	0.134591937	1.37E-05	4.61E-06	1.130866779	1.646642758	0.053411444	0.216599386
1.371953964	0.134504423	1.53E-05	5.07E-06	1.094542843	1.682048928	0.039232763	0.225838624
1.406114578	0.146401107	1.08E-05	4.23E-06	1.235588132	1.628378922	0.091873728	0.211755472
1.488604665	0.171264544	1.15E-05	3.93E-06	1.3063301	1.721854868	0.116052932	0.235996539
1.421370149	0.151305571	1.05E-05	3.80E-06	1.255921812	1.6373909	0.098962602	0.214152369
1.389563203	0.140378341	1.35E-05	5.09E-06	1.158793323	1.65438467	0.064005979	0.218636451
1.170755506	0.06418135	1.58E-05	6.32E-06	0.873832269	1.484544188	-0.058571924	0.171593129
2.336459637	0.366779089	2.20E-05	3.90E-06	2.051320958	2.892446534	0.312033617	0.46126534
1.212588549	0.07926815	1.67E-05	6.42E-06	0.903419838	1.545212804	-0.044110377	0.188988298
0.821620822	-0.087085463	7.08E-06	4.02E-06	0.687235036	0.950034382	-0.162894708	-0.022260678
1.897022605	0.276842564	1.47E-05	3.25E-06	1.705856179	2.268363031	0.231942413	0.355712558
3.044336319	0.47934854	4.72E-05	5.73E-06	2.445832713	4.049562232	0.388426749	0.607408068
1.487158179	0.170831963	1.06E-05	4.22E-06	1.333399943	1.707744735	0.124960432	0.232422914
1.287624359	0.107544653	1.14E-05	5.02E-06	1.105198183	1.507831635	0.043440159	0.178352851
1.415382385	0.149008587	1.28E-05	4.17E-06	1.205789834	1.692629438	0.081271617	0.228561886
0.978945315	-0.010863967	8.30E-06	3.81E-06	0.82411463	1.138733254	-0.084012378	0.056422003
1.365503073	0.132550567	1.54E-05	4.90E-06	1.086498553	1.689088568	0.03602914	0.227652382
1.453665376	0.15901652	1.73E-05	5.81E-06	1.149668597	1.803378605	0.060572661	0.256086911
1.124904156	0.048858769	9.70E-06	5.13E-06	0.962050838	1.302437701	-0.016801978	0.114756959
0.955938101	-0.022898255	9.51E-06	6.53E-06	0.788944481	1.124663694	-0.102953558	0.051022675
0.45569399	-0.356777936	1.16E-05	1.20E-05	0.24097085	0.691289558	-0.618035546	-0.160340031
1.702427387	0.22926411	1.46E-05	4.24E-06	1.480369564	2.025288556	0.170370147	0.306486908
0.876812577	-0.066449478	1.75E-05	9.27E-06	0.535485641	1.224548816	-0.271252178	0.087976102
0.917082608	-0.041722298	1.19E-05	6.27E-06	0.692176282	1.141741005	-0.159783291	0.057567599
0.944021165	-0.028420486	1.11E-05	5.68E-06	0.733693157	1.15162572	-0.134485573	0.061311354
1.748146534	0.241371393	1.34E-05	3.21E-06	1.558320714	2.078836666	0.192656844	0.317820368
1.488224864	0.170489877	1.13E-05	5.46E-06	1.337893157	1.716494372	0.126421429	0.234642356
3.17454052	0.497650832	4.70E-05	5.72E-06	2.54060092	4.273133028	0.40493645	0.630746413
1.711531401	0.230909646	1.85E-05	4.63E-06	1.406614006	2.115791998	0.148174935	0.325472961
0.595141947	-0.241059989	1.53E-05	1.22E-05	0.314454783	0.907499688	-0.50244181	-0.042153524
1.039420128	0.014602035	9.76E-06	4.60E-06	0.859472665	1.220767157	-0.065767933	0.086632836
1.679753661	0.223660186	1.46E-05	3.74E-06	1.469271111	2.005685703	0.167101939	0.302262876
0.726251245	-0.144614756	1.09E-05	7.47E-06	0.50603938	0.929608142	-0.295815686	-0.031700081
0.471898794	-0.337589145	9.81E-06	1.08E-05	0.269246508	0.654545479	-0.569849923	-0.184060173
0.99101311	-0.049716853	4.66E-05	2.08E-05	0.351835438	2.130417057	-0.45366098	0.328464626
1.101852775	0.038990952	1.10E-05	6.22E-06	0.913712349	1.305109296	-0.039190506	0.115646875
1.239086866	0.090883642	1.11E-05	4.90E-06	1.046564002	1.45403391	0.019765791	0.162574532
2.102682829	0.321160048	1.96E-05	3.62E-06	1.861458943	2.579414771	0.269853462	0.411521156
1.949372292	0.288414806	1.71E-05	3.50E-06	1.725429986	2.364244101	0.236897338	0.373692293
1.924897432	0.282962739	1.66E-05	3.46E-06	1.699715996	2.341773665	0.230376361	0.369544905
1.946194291	0.287657499	1.74E-05	3.54E-06	1.715365337	2.359693656	0.23435663	0.37285562
1.838004827	0.262692541	1.62E-05	3.83E-06	1.609452273	2.214592791	0.20667809	0.345293864
1.084722161	0.018483689	2.85E-05	1.28E-05	0.557469655	1.674664247	-0.253778777	0.223927747
1.033261776	0.010458551	1.15E-05	6.62E-06	0.826496753	1.240889777	-0.082758864	0.093733206
1.035508633	0.012003046	1.12E-05	5.74E-06	0.834095696	1.245578205	-0.07878412	0.095370997
0.809892356	-0.1014475	1.63E-05	9.71E-06	0.493197196	1.13134154	-0.306979424	0.053593733
1.133960843	0.050142203	1.51E-05	6.67E-06	0.856716053	1.420140966	-0.067163103	0.152331455
1.136790395	0.050939199	1.53E-05	6.99E-06	0.857834908	1.430563844	-0.066596286	0.155507241
1.265993476	0.097432382	1.90E-05	6.65E-06	0.897689362	1.648293407	-0.046873926	0.21703452
1.787081242	0.247403592	2.69E-05	6.40E-06	1.314292488	2.343601151	0.118692019	0.369883601
1.210348845	0.08221218	6.70E-06	2.52E-06	1.0981412	1.353279893	0.040658185	0.131387628
0.908159792	-0.044036232	8.66E-06	4.55E-06	0.745046212	1.066960118	-0.127816789	0.028148185
0.967918277	-0.016610092	9.88E-06	4.76E-06	0.780213699	1.154005699	-0.10778646	0.062207954
1.357987881	0.131658003	9.46E-06	3.59E-06	1.206846472	1.562320909	0.081652025	0.193770245
1.248549104	0.094839811	8.93E-06	4.30E-06	1.107536386	1.417601831	0.044357998	0.151554265
1.265923262	0.101209186	8.63E-06	3.50E-06	1.126203192	1.442622889	0.05161675	0.159152818
1.376168609	0.1367286	1.22E-05	4.40E-06	1.1634756	1.625207024	0.065757279	0.210908682
1.209056139	0.080842249	9.79E-06	3.92E-06	1.035886656	1.400372606	0.015312234	0.146243606
1.17020762	0.065565884	1.06E-05	5.87E-06	0.992775143	1.362500147	-0.003149105	0.134336557
1.175279021	0.068185128	1.01E-05	4.49E-06	0.996491259	1.366046251	-0.001526513	0.135465403
1.269862056	0.102022097	1.13E-05	3.91E-06	1.065941328	1.499923438	0.027733292	0.176069088
1.131839275	0.052081652	8.77E-06	4.29E-06	0.982877144	1.289957918	-0.007500766	0.110575542
0.924231231	-0.045040458	1.99E-05	9.99E-06	0.547858561	1.315834761	-0.261331568	0.119201355
0.963796854	-0.023866352	1.69E-05	8.88E-06	0.644063474	1.289275248	-0.19107133	0.110345634
1.120193601	0.04834241	6.10E-06	3.34E-06	1.028443973	1.227148324	0.012180638	0.088897059
1.118274093	0.047259107	6.38E-06	4.18E-06	1.029163896	1.223574125	0.012484542	0.087630284
1.119027138	0.047873113	6.06E-06	3.42E-06	1.028252457	1.224210186	0.012099755	0.087855988
0.998033226	-0.002667501	6.88E-06	4.90E-06	0.892002031	1.110242554	-0.049634157	0.045417869
0.998885274	-0.00212028	6.71E-06	4.57E-06	0.893545933	1.108608908	-0.048883118	0.044778364
0.997297764	-0.002594375	6.61E-06	4.08E-06	0.891954363	1.107687281	-0.049657368	0.044417168
1.115013719	0.046202321	6.44E-06	3.53E-06	1.021624808	1.224168519	0.009291429	0.087841207
1.113869071	0.045210682	6.80E-06	4.82E-06	1.020149709	1.221400273	0.00866391	0.086858013
1.334382057	0.124077514	9.45E-06	3.40E-06	1.177002646	1.527962274	0.070777437	0.184112627
1.192244172	0.073984586	1.09E-05	5.10E-06	1.00631992	1.402323639	0.002736056	0.146848255
1.464012265	0.16375801	1.18E-05	4.45E-06	1.278285264	1.714640255	0.106627777	0.234173012
1.546311378	0.187049448	1.37E-05	5.07E-06	1.337591955	1.835135221	0.126323625	0.263668071
1.535699844	0.184213489	1.37E-05	4.73E-06	1.317001731	1.817734997	0.119586345	0.259530565
1.428380132	0.153156653	1.18E-05	4.11E-06	1.241135742	1.670014477	0.093819283	0.222720232
1.474394798	0.166664377	1.30E-05	4.43E-06	1.258234982	1.729862381	0.099761745	0.238011546
1.33095789	0.119523913	1.86E-05	6.64E-06	0.988779526	1.707292746	-0.004900535	0.232307989
1.019258976	0.006128291	9.61E-06	4.53E-06	0.836751619	1.201832195	-0.077403438	0.079843832
0.980794072	-0.012612159	1.28E-05	6.35E-06	0.73434372	1.228553793	-0.134100618	0.089394176
1.352751732	0.127828881	1.52E-05	6.01E-06	1.085754815	1.651251293	0.035731761	0.217813166
0.845045805	-0.074610561	5.92E-06	4.09E-06	0.744014721	0.942552174	-0.128418472	-0.025694601
1.101742864	0.038711086	1.13E-05	6.47E-06	0.902030254	1.31201299	-0.044778896	0.117938135
1.0335567	0.010779149	1.15E-05	6.28E-06	0.831362593	1.246215626	-0.080209536	0.095593179
1.108947873	0.043639019	7.97E-06	3.50E-06	0.969752031	1.261488956	-0.013339308	0.100883452
1.106422663	0.042540677	8.07E-06	3.73E-06	0.967255287	1.260218097	-0.014458929	0.100445711
1.283473969	0.106302537	1.25E-05	4.30E-06	1.058336437	1.529816197	0.024623748	0.184639255
0.741167605	-0.134612054	1.01E-05	6.55E-06	0.539752032	0.927557295	-0.267805717	-0.032659257
1.101623058	0.040770445	7.50E-06	3.66E-06	0.97170772	1.242119001	-0.012464347	0.094163201
1.048366189	0.017013358	1.28E-05	5.71E-06	0.808404008	1.300071608	-0.092371543	0.113967274
1.085829854	0.034750603	7.29E-06	3.01E-06	0.952691413	1.229071631	-0.021047749	0.089577194
1.366088748	0.133625731	1.17E-05	4.36E-06	1.171846976	1.606409966	0.068870904	0.205856386
0.967211008	-0.017161768	1.02E-05	5.05E-06	0.77708709	1.161495946	-0.109530329	0.065017698
1.842324615	0.263583332	1.77E-05	3.84E-06	1.585030026	2.234492075	0.200037494	0.349178817
1.024577022	0.00823952	1.05E-05	4.49E-06	0.822998909	1.235890361	-0.084600749	0.091979945
1.063791633	0.024302671	1.15E-05	4.72E-06	0.844134083	1.293994861	-0.073588565	0.111932551
1.188283086	0.072204232	1.34E-05	4.85E-06	0.942368099	1.449345664	-0.025779424	0.161171943
0.943274796	-0.030293621	1.40E-05	6.64E-06	0.670654513	1.216494819	-0.17350115	0.085110262
1.060481787	0.02106256	1.50E-05	6.28E-06	0.776404452	1.35449512	-0.109911983	0.131777444
0.670321107	-0.183599859	1.35E-05	9.71E-06	0.406281926	0.929830453	-0.391172499	-0.031596237
0.749155998	-0.130922467	1.12E-05	7.25E-06	0.53008313	0.962507725	-0.275656018	-0.016595776
0.501957536	-0.314333171	1.27E-05	1.18E-05	0.2663638	0.76313829	-0.574524816	-0.11739676
1.952446461	0.287341982	2.48E-05	5.23E-06	1.551739657	2.498550038	0.190818853	0.397688047
0.482611924	-0.327308506	1.01E-05	1.02E-05	0.27545518	0.678828721	-0.559949061	-0.168239791
0.677492797	-0.179229558	1.33E-05	1.03E-05	0.422425869	0.931087355	-0.374249597	-0.031009571
0.662239313	-0.188789949	1.31E-05	9.79E-06	0.403252666	0.913746863	-0.394422756	-0.039174102
0.915221274	-0.045509059	1.60E-05	8.01E-06	0.60457892	1.229128629	-0.218547078	0.089597334
1.239768386	0.091030881	1.25E-05	4.57E-06	1.012974165	1.495463164	0.005598363	0.174775719
1.210242867	0.080574326	1.24E-05	4.49E-06	0.987606774	1.459483756	-0.005415948	0.164199265
0.960827351	-0.021490272	1.31E-05	6.06E-06	0.706101596	1.219630917	-0.151132807	0.0862284
0.644327998	-0.206642449	1.65E-05	1.23E-05	0.337422463	0.979453372	-0.471826009	-0.009016237
1.232967138	0.088183731	1.21E-05	5.55E-06	1.029858986	1.462265399	0.012777759	0.165026203
1.215329647	0.082237966	1.25E-05	4.78E-06	0.99278448	1.466674362	-0.003145023	0.1663337
1.227214217	0.085352212	1.54E-05	5.67E-06	0.936571143	1.530320579	-0.028459228	0.184782418
1.219004631	0.08424554	1.03E-05	4.15E-06	1.038224312	1.418817424	0.016291194	0.151926512
1.228883862	0.087439746	1.07E-05	4.71E-06	1.046737071	1.431575627	0.019837603	0.155814296
1.008717299	-0.009770362	2.44E-05	1.12E-05	0.5597235	1.517206379	-0.252026541	0.18104461
1.926159978	0.28144142	2.44E-05	5.25E-06	1.527451509	2.452809314	0.183967427	0.389663777
1.150528312	0.057933953	1.32E-05	5.14E-06	0.901141489	1.416131271	-0.045207015	0.15110351
0.597639084	-0.238867238	1.54E-05	1.19E-05	0.314334591	0.908687269	-0.502607867	-0.041585568
0.77831614	-0.12660116	2.18E-05	1.28E-05	0.394890639	1.225938576	-0.403523161	0.088468704
0.895554662	-0.051657666	1.16E-05	5.76E-06	0.669518946	1.122260951	-0.17423713	0.050093848
0.966207027	-0.016784951	7.35E-06	4.72E-06	0.838702196	1.093064775	-0.076392221	0.038645899
1.628093243	0.205393061	2.76E-05	7.44E-06	1.126831871	2.21206635	0.051859116	0.344798136
0.825405478	-0.099152982	2.14E-05	1.22E-05	0.436730516	1.271441612	-0.359786464	0.10429642
1.173086166	0.067916997	7.99E-06	4.06E-06	1.043943212	1.318707306	0.018676873	0.120148412
0.888852239	-0.070062101	2.58E-05	1.33E-05	0.438735364	1.411576248	-0.357797363	0.149704325
0.998428524	-0.04727627	4.82E-05	2.10E-05	0.359451714	2.140778192	-0.444359648	0.330571488
0.758088827	-0.12616913	1.10E-05	7.94E-06	0.548584875	0.95650448	-0.26075623	-0.019312994
1.296386242	0.110253371	1.37E-05	4.70E-06	1.051063622	1.57719423	0.021629005	0.197885179
1.542005539	0.180951625	2.98E-05	7.76E-06	1.060568549	2.099741411	0.025538732	0.322165805
1.245421171	0.092316404	1.35E-05	5.52E-06	1.000173655	1.512548952	7.54E-05	0.179709438
1.26337707	0.092464902	2.69E-05	8.84E-06	0.815067357	1.776248849	-0.088806516	0.24950381
1.802478313	0.249389872	3.29E-05	7.40E-06	1.270172912	2.442747883	0.103862846	0.387878642
1.272793889	0.101005405	1.65E-05	5.77E-06	0.962293561	1.597305818	-0.016692421	0.203388074
0.990341306	-0.04997192	4.71E-05	2.04E-05	0.357828626	2.156516165	-0.446325006	0.333752717
0.830504596	-0.085261166	1.18E-05	6.43E-06	0.598876005	1.058584477	-0.222663093	0.02472552
1.382650018	0.13301006	2.68E-05	8.16E-06	0.917707128	1.905271871	-0.037295903	0.279956955
1.161996722	0.06365604	9.49E-06	3.79E-06	0.990549326	1.347133187	-0.004123894	0.129410535
1.406970024	0.147401556	8.95E-06	2.81E-06	1.271666144	1.622500144	0.104373109	0.210184739
1.151952386	0.060633935	6.83E-06	2.69E-06	1.033784312	1.289299523	0.014429937	0.110353821
1.204034209	0.078437641	1.21E-05	4.38E-06	0.978616599	1.452426791	-0.009387422	0.162094251
1.654056072	0.215974316	1.80E-05	4.78E-06	1.347045262	2.028436561	0.129382182	0.307161419
1.247214913	0.0929031	1.42E-05	5.33E-06	0.993413311	1.533204399	-0.002870029	0.185600054
1.070818663	0.028373612	7.98E-06	3.56E-06	0.927295073	1.225084892	-0.032782048	0.088166176
0.676381469	-0.174656436	8.85E-06	7.22E-06	0.504916503	0.830615866	-0.296780476	-0.080599782
1.57093215	0.194759846	1.33E-05	3.41E-06	1.38273644	1.869327097	0.140739408	0.271685301
1.01636529	0.004895022	9.90E-06	4.40E-06	0.831500181	1.212758826	-0.080137671	0.083774443
1.104503036	0.040640216	1.19E-05	4.69E-06	0.882490478	1.34555362	-0.054289972	0.128900979
0.752406299	-0.128908142	1.07E-05	7.38E-06	0.546930731	0.951211205	-0.26206771	-0.021723043
1.282276034	0.10545253	1.08E-05	5.78E-06	1.114442143	1.483620464	0.047057523	0.171322815
1.279471278	0.104783878	1.09E-05	5.16E-06	1.109643194	1.481987072	0.045183353	0.170844415
1.090789676	0.033375267	1.51E-05	6.29E-06	0.800304304	1.38463793	-0.096744852	0.141336219
1.6561023	0.218227148	1.12E-05	2.64E-06	1.553033948	1.944271434	0.191180949	0.288756868
0.94612062	-0.025792578	7.77E-06	4.17E-06	0.803397764	1.086836783	-0.095069385	0.036164324
1.853780866	0.266976148	1.45E-05	2.92E-06	1.734850233	2.225829071	0.239261989	0.34749181
1.984275937	0.296380967	1.66E-05	3.10E-06	1.842670481	2.413264531	0.265447679	0.382604929
2.051710129	0.310813308	1.79E-05	3.19E-06	1.909722783	2.507676705	0.280970329	0.399271545
2.03172946	0.306572914	1.76E-05	3.17E-06	1.889421588	2.474334306	0.276328873	0.393458376
2.026061058	0.30538398	1.73E-05	3.15E-06	1.886719164	2.459330036	0.275707261	0.390816776
2.000077248	0.299777478	1.70E-05	3.17E-06	1.860055323	2.418356152	0.269525861	0.383520244
1.979797125	0.2953659	1.67E-05	3.16E-06	1.84066245	2.389904918	0.264974153	0.378380583
1.958716154	0.290758908	1.63E-05	3.09E-06	1.824161815	2.376840071	0.26106336	0.375999888
2.013411999	0.302663535	1.73E-05	3.15E-06	1.87035889	2.450184019	0.271924948	0.389198697
1.99262619	0.29818663	1.68E-05	3.12E-06	1.856258827	2.427935054	0.268638532	0.38523705
1.971673965	0.293645889	1.63E-05	3.06E-06	1.839528302	2.382266112	0.264706474	0.376990229
1.962469101	0.291609555	1.61E-05	3.07E-06	1.82832534	2.387740153	0.262053479	0.377987002
1.506995797	0.174382091	1.99E-05	5.69E-06	1.149684452	1.909289296	0.060578601	0.280871738
2.183990002	0.337724209	2.06E-05	3.46E-06	1.997514427	2.680043652	0.300489925	0.428141865
1.042744637	0.016072916	9.49E-06	4.58E-06	0.870143119	1.222558199	-0.060409316	0.087269543
1.885858059	0.272344679	2.34E-05	5.19E-06	1.486908609	2.396579252	0.172284276	0.379591795
1.967501521	0.290618002	2.48E-05	5.31E-06	1.549532342	2.506189003	0.190200645	0.399013784
1.68819356	0.224007696	2.15E-05	5.43E-06	1.308849746	2.127118027	0.116889793	0.327791587
1.803341746	0.254931271	1.41E-05	3.06E-06	1.666097311	2.170002073	0.221700361	0.336460148
1.004502296	-0.04339065	4.86E-05	2.00E-05	0.36117768	2.226993241	-0.442279295	0.347718898
0.994997442	-0.045767467	4.66E-05	1.97E-05	0.358686949	2.142676349	-0.445284724	0.330955988
1.74082768	0.238612667	1.78E-05	4.27E-06	1.454550415	2.121449371	0.162728777	0.326632663
1.528666258	0.182890326	1.10E-05	4.02E-06	1.368553293	1.775415821	0.136261713	0.249300085
1.526562095	0.182368562	1.11E-05	3.71E-06	1.365424152	1.762868872	0.13526758	0.246220008
1.542421699	0.186931401	1.12E-05	3.55E-06	1.382445823	1.799663091	0.14064812	0.255191207
1.54470396	0.187580988	1.11E-05	3.56E-06	1.38272805	1.810479435	0.140736772	0.257793481
1.543603778	0.187389657	1.11E-05	3.23E-06	1.380211379	1.811273032	0.139945604	0.257983908
1.541584015	0.186689273	1.14E-05	3.51E-06	1.375819259	1.804038108	0.138561384	0.256245706
1.294140458	0.11008954	1.08E-05	4.44E-06	1.118617869	1.496326063	0.048681752	0.17502624
1.06114912	0.022713056	1.11E-05	5.74E-06	0.861462979	1.265146083	-0.064763383	0.102140674
2.267819643	0.353678972	2.24E-05	4.02E-06	1.956091921	2.815973898	0.291389255	0.449628625
1.608264923	0.205258906	1.01E-05	3.55E-06	1.495310262	1.873212742	0.174731313	0.272587102
1.470649958	0.16517885	1.51E-05	4.56E-06	1.201331359	1.776233208	0.079662805	0.249499985
1.699661732	0.229272783	1.16E-05	3.28E-06	1.557460207	2.003798028	0.192416959	0.301853877
1.721683025	0.23401694	1.57E-05	4.28E-06	1.475618673	2.064651601	0.168974142	0.314846777
1.650948882	0.216008276	1.38E-05	4.16E-06	1.442430419	1.960543963	0.159094872	0.292376576
0.889012516	-0.054722447	9.88E-06	6.40E-06	0.703899864	1.066042818	-0.15248916	0.027774648
0.888976395	-0.056319475	1.23E-05	7.39E-06	0.654807941	1.115559982	-0.183886068	0.047492913
1.133756399	0.050259799	1.57E-05	6.14E-06	0.83471339	1.446846693	-0.078462636	0.160422515
1.505295396	0.172724217	2.27E-05	6.53E-06	1.100885115	1.977546209	0.041741996	0.29612664
1.236482859	0.088735953	1.36E-05	6.14E-06	0.999284969	1.492623479	-0.000310651	0.173950269
2.006937504	0.301107436	1.78E-05	3.38E-06	1.809002986	2.440753776	0.257439283	0.387523959
1.369866014	0.13366358	1.62E-05	5.12E-06	1.073165331	1.702378473	0.030666634	0.23105606
1.277634263	0.104418457	1.14E-05	4.39E-06	1.077359272	1.500324728	0.032360552	0.176185254
1.640818	0.208505645	2.84E-05	7.60E-06	1.121067498	2.234987086	0.049631758	0.349274999
1.296770692	0.110209659	1.40E-05	4.89E-06	1.035383951	1.573873679	0.015101424	0.196969871
1.477425337	0.165037617	2.13E-05	6.24E-06	1.088684211	1.919249692	0.03690192	0.283131476
0.564968705	-0.256103069	9.99E-06	9.00E-06	0.358369209	0.748059767	-0.445669371	-0.126063714
1.215669155	0.075222299	2.47E-05	9.40E-06	0.742352153	1.707936264	-0.129390029	0.232471657
1.463039398	0.163355783	1.33E-05	4.18E-06	1.233724017	1.73102208	0.091218019	0.238302607
1.504520059	0.174932823	1.56E-05	4.75E-06	1.232424759	1.827209241	0.090760411	0.26178827
2.749219179	0.435032129	4.30E-05	5.76E-06	2.210524903	3.640297103	0.344495412	0.561136826
1.089823008	0.034496855	1.13E-05	5.40E-06	0.881470857	1.295943471	-0.054792042	0.112586058
1.098821282	0.038076438	1.13E-05	5.45E-06	0.896024229	1.307008972	-0.047680247	0.116278568
