GeneID,LS,LS_EXP,SecondMax,RestMean,FoldDiff
WBGene00020945,adult Ce,49.0,6.0,2.0,8.166666666666666
WBGene00020946,dauer larva Ce,6871.0,2527.0,651.75,2.7190344281757026
WBGene00020947,L1 larva Ce,3763.0,1573.0,959.0,2.392244119516847
WBGene00020948,adult Ce,8635.0,1295.0,486.75,6.667953667953668
WBGene00020955,L1 larva Ce,5955.0,1460.0,1067.75,4.078767123287672
WBGene00020962,dauer larva Ce,4413.0,1649.0,689.5,2.676167374166161
WBGene00020966,L2L3_larva,1096.0,244.0,159.5,4.491803278688525
WBGene00020970,L1 larva Ce,2817.0,982.0,799.25,2.8686354378818737
WBGene00020976,elongating embryo Ce,12441.0,1088.0,607.0,11.434742647058824
WBGene00020979,L1 larva Ce,30.0,9.0,6.75,3.3333333333333335
WBGene00020982,dauer larva Ce,177.0,11.0,5.25,16.09090909090909
WBGene00020983,elongating embryo Ce,1560.0,85.0,45.0,18.352941176470587
WBGene00020986,elongating embryo Ce,473.0,149.0,90.0,3.174496644295302
WBGene00020988,adult Ce,77.0,19.0,6.25,4.052631578947368
WBGene00020991,L2L3_larva,171.0,33.0,10.75,5.181818181818182
WBGene00020994,L1 larva Ce,44800.0,5756.0,4090.25,7.78318276580959
WBGene00020995,L1 larva Ce,1977.0,527.0,282.0,3.7514231499051234
WBGene00020997,L1 larva Ce,947.0,253.0,93.25,3.7430830039525693
WBGene00021003,L1 larva Ce,86.0,26.0,14.5,3.3076923076923075
WBGene00021005,adult Ce,12320.0,124.0,80.0,99.35483870967742
WBGene00021006,adult Ce,215.0,75.0,22.75,2.8666666666666667
WBGene00021007,L2L3_larva,1574.0,551.0,175.5,2.856624319419238
WBGene00021017,L1 larva Ce,684.0,91.0,40.0,7.516483516483516
WBGene00021018,dauer larva Ce,4747.0,1558.0,937.0,3.046854942233633
WBGene00021021,L1 larva Ce,6616.0,2194.0,1621.0,3.015496809480401
WBGene00021025,elongating embryo Ce,4270.0,112.0,39.0,38.125
WBGene00021029,L1 larva Ce,6483.0,45.0,21.5,144.06666666666666
WBGene00021030,elongating embryo Ce,39.0,17.0,11.25,2.2941176470588234
WBGene00021031,elongating embryo Ce,373.0,92.0,35.5,4.054347826086956
WBGene00021032,L1 larva Ce,77.0,38.0,16.0,2.026315789473684
WBGene00021033,L1 larva Ce,47.0,23.0,7.25,2.0434782608695654
WBGene00021035,adult Ce,25522.0,1742.0,887.5,14.65097588978186
WBGene00021036,L1 larva Ce,66852.0,14629.0,9840.5,4.569827055847973
WBGene00021037,dauer larva Ce,1169.0,363.0,253.0,3.2203856749311295
WBGene00021039,L1 larva Ce,11502.0,5619.0,1777.5,2.04698344901228
WBGene00021041,elongating embryo Ce,359.0,27.0,15.75,13.296296296296296
WBGene00021042,L1 larva Ce,214.0,20.0,12.5,10.7
WBGene00021043,L1 larva Ce,101700.0,30033.0,16685.5,3.386275097392868
WBGene00021045,L1 larva Ce,23.0,6.0,3.25,3.8333333333333335
WBGene00021047,L1 larva Ce,10697.0,5258.0,3622.5,2.0344237352605554
WBGene00021048,dauer larva Ce,44198.0,17504.0,9546.25,2.5250228519195614
WBGene00021055,L1 larva Ce,2058.0,782.0,386.75,2.631713554987212
WBGene00021056,adult Ce,5730.0,1102.0,510.5,5.199637023593467
WBGene00021057,L1 larva Ce,7516.0,1614.0,1128.25,4.656753407682776
WBGene00021063,L1 larva Ce,6996.0,2188.0,1628.25,3.197440585009141
WBGene00021068,L1 larva Ce,321514.0,42699.0,21439.0,7.529778214946486
WBGene00021070,L2L3_larva,2905.0,550.0,191.75,5.281818181818182
WBGene00021072,L1 larva Ce,803.0,303.0,105.0,2.65016501650165
WBGene00021076,dauer larva Ce,909.0,308.0,221.5,2.9512987012987013
WBGene00021078,L1 larva Ce,39529.0,17319.0,8337.25,2.282406605462209
WBGene00021079,L1 larva Ce,6470.0,2044.0,639.75,3.165362035225049
WBGene00021080,L1 larva Ce,6938.0,2437.0,1125.25,2.846942962659007
WBGene00021081,dauer larva Ce,2625.0,919.0,249.75,2.8563656147986944
WBGene00021083,L1 larva Ce,149.0,57.0,16.0,2.6140350877192984
WBGene00021084,L2L3_larva,165.0,65.0,20.75,2.5384615384615383
WBGene00021085,L2L3_larva,137.0,21.0,8.0,6.523809523809524
WBGene00021086,L2L3_larva,34.0,2.0,0.75,17.0
WBGene00021089,L1 larva Ce,1558.0,435.0,220.25,3.581609195402299
WBGene00021091,L1 larva Ce,34.0,5.0,3.0,6.8
WBGene00021092,adult Ce,41.0,18.0,9.75,2.2777777777777777
WBGene00021095,elongating embryo Ce,63527.0,30853.0,7908.0,2.0590218131137976
WBGene00021096,L2L3_larva,17.0,4.0,3.5,4.25
WBGene00021097,L1 larva Ce,23730.0,7697.0,6298.75,3.0830193581915033
WBGene00021099,L1 larva Ce,61.0,15.0,10.5,4.066666666666666
WBGene00021108,dauer larva Ce,9.0,0.0,0.0,inf
WBGene00021113,L2L3_larva,1480.0,714.0,188.0,2.0728291316526612
WBGene00021115,L1 larva Ce,156.0,47.0,33.25,3.3191489361702127
WBGene00021116,L1 larva Ce,7471.0,733.0,287.25,10.192360163710777
WBGene00021120,L1 larva Ce,51.0,2.0,0.75,25.5
WBGene00021121,L1 larva Ce,1104.0,94.0,55.75,11.74468085106383
WBGene00021123,L1 larva Ce,14712.0,1131.0,488.5,13.007957559681698
WBGene00021124,L1 larva Ce,1253.0,573.0,338.75,2.18673647469459
WBGene00021125,L1 larva Ce,503.0,228.0,122.75,2.206140350877193
WBGene00021126,L1 larva Ce,149.0,26.0,6.75,5.730769230769231
WBGene00021128,L2L3_larva,12116.0,3850.0,2099.25,3.147012987012987
WBGene00021129,elongating embryo Ce,248.0,6.0,2.25,41.333333333333336
WBGene00021134,L1 larva Ce,12138.0,231.0,69.0,52.54545454545455
WBGene00021137,dauer larva Ce,286.0,60.0,22.25,4.766666666666667
WBGene00021142,adult Ce,8.0,2.0,1.0,4.0
WBGene00021143,L1 larva Ce,24.0,1.0,0.5,24.0
WBGene00021151,L2L3_larva,71.0,12.0,5.75,5.916666666666667
WBGene00021152,L1 larva Ce,5788.0,2200.0,727.5,2.630909090909091
WBGene00021153,adult Ce,1540.0,600.0,182.0,2.566666666666667
WBGene00021155,elongating embryo Ce,5106.0,2460.0,1358.25,2.075609756097561
WBGene00021156,dauer larva Ce,18734.0,6032.0,1689.0,3.105769230769231
WBGene00021158,dauer larva Ce,3125.0,546.0,273.25,5.7234432234432235
WBGene00021160,L2L3_larva,4514.0,2049.0,1026.75,2.2030258662762323
WBGene00021162,L2L3_larva,31.0,4.0,1.25,7.75
WBGene00021163,L1 larva Ce,598.0,198.0,87.25,3.0202020202020203
WBGene00021166,dauer larva Ce,19.0,3.0,1.25,6.333333333333333
WBGene00021167,L1 larva Ce,10612.0,1299.0,747.5,8.1693610469592
WBGene00021168,L1 larva Ce,403.0,53.0,33.75,7.60377358490566
WBGene00021170,L1 larva Ce,17620.0,8172.0,4228.5,2.156142927068037
WBGene00021171,L1 larva Ce,9378.0,1578.0,486.25,5.942965779467681
WBGene00021173,elongating embryo Ce,15.0,4.0,2.5,3.75
WBGene00021174,elongating embryo Ce,24.0,2.0,1.5,12.0
WBGene00021176,L1 larva Ce,1227.0,79.0,25.75,15.531645569620252
WBGene00021177,elongating embryo Ce,593.0,176.0,47.0,3.3693181818181817
WBGene00021178,L1 larva Ce,867.0,395.0,105.25,2.1949367088607596
WBGene00021183,dauer larva Ce,3462.0,1696.0,450.25,2.0412735849056602
WBGene00021184,dauer larva Ce,153.0,7.0,2.5,21.857142857142858
WBGene00021185,L1 larva Ce,2003.0,493.0,222.25,4.0628803245436105
WBGene00021186,elongating embryo Ce,3064.0,940.0,590.75,3.2595744680851064
WBGene00021188,adult Ce,54.0,9.0,3.75,6.0
WBGene00021190,L2L3_larva,735.0,282.0,105.75,2.606382978723404
WBGene00021193,dauer larva Ce,757.0,307.0,191.0,2.465798045602606
WBGene00021197,elongating embryo Ce,115.0,40.0,16.25,2.875
WBGene00021198,elongating embryo Ce,1209.0,304.0,112.75,3.976973684210526
WBGene00021199,elongating embryo Ce,1785.0,82.0,43.25,21.76829268292683
WBGene00021200,adult Ce,2446.0,534.0,381.25,4.580524344569288
WBGene00021201,dauer larva Ce,725.0,295.0,227.25,2.457627118644068
WBGene00021204,elongating embryo Ce,3800.0,249.0,126.75,15.261044176706827
WBGene00021209,L1 larva Ce,20737.0,9855.0,7773.0,2.104211060375444
WBGene00021212,L2L3_larva,95.0,41.0,21.25,2.317073170731707
WBGene00021214,L1 larva Ce,279.0,104.0,61.5,2.6826923076923075
WBGene00021215,L1 larva Ce,875.0,310.0,155.0,2.8225806451612905
WBGene00021232,L1 larva Ce,402.0,32.0,12.0,12.5625
WBGene00021233,adult Ce,106.0,27.0,11.0,3.925925925925926
WBGene00021237,L1 larva Ce,43527.0,3432.0,2721.5,12.682692307692308
WBGene00021238,L1 larva Ce,14952.0,4341.0,2793.25,3.4443676572218385
WBGene00021239,L1 larva Ce,13836.0,2595.0,1864.25,5.331791907514451
WBGene00021241,L1 larva Ce,8.0,1.0,0.25,8.0
WBGene00021243,L1 larva Ce,12.0,5.0,1.5,2.4
WBGene00021244,L1 larva Ce,504.0,160.0,85.75,3.15
WBGene00021249,L2L3_larva,543.0,211.0,119.75,2.5734597156398102
WBGene00021250,L1 larva Ce,10.0,1.0,0.25,10.0
WBGene00021251,L1 larva Ce,13.0,3.0,0.75,4.333333333333333
WBGene00021252,elongating embryo Ce,1540.0,694.0,196.75,2.2190201729106627
WBGene00021256,L1 larva Ce,1060.0,333.0,153.5,3.1831831831831834
WBGene00021260,L1 larva Ce,4230.0,1045.0,590.5,4.047846889952153
WBGene00021261,L1 larva Ce,149.0,36.0,14.25,4.138888888888889
WBGene00021262,L2L3_larva,928.0,271.0,101.75,3.4243542435424352
WBGene00021263,adult Ce,7810.0,35.0,16.25,223.14285714285714
WBGene00021266,L1 larva Ce,19.0,9.0,3.75,2.111111111111111
WBGene00021267,L1 larva Ce,545.0,168.0,60.0,3.244047619047619
WBGene00021271,L2L3_larva,231.0,115.0,78.75,2.008695652173913
WBGene00021272,L1 larva Ce,750.0,323.0,159.25,2.321981424148607
WBGene00021274,L1 larva Ce,379.0,184.0,77.25,2.0597826086956523
WBGene00021277,L1 larva Ce,17766.0,4432.0,3253.0,4.008574007220217
WBGene00021279,elongating embryo Ce,15684.0,299.0,87.0,52.45484949832776
WBGene00021281,L1 larva Ce,141810.0,17008.0,13967.75,8.337841015992474
WBGene00021284,L1 larva Ce,877.0,60.0,30.75,14.616666666666667
WBGene00021285,L1 larva Ce,338.0,28.0,17.75,12.071428571428571
WBGene00021290,L1 larva Ce,13.0,3.0,1.25,4.333333333333333
WBGene00021291,L1 larva Ce,28.0,6.0,4.25,4.666666666666667
WBGene00021297,L1 larva Ce,96.0,13.0,4.5,7.384615384615385
WBGene00021298,L2L3_larva,54.0,23.0,12.75,2.347826086956522
WBGene00021299,elongating embryo Ce,88.0,40.0,12.5,2.2
WBGene00021300,elongating embryo Ce,27.0,6.0,3.5,4.5
WBGene00021302,L2L3_larva,57.0,22.0,11.25,2.590909090909091
WBGene00021304,L1 larva Ce,2896.0,612.0,307.0,4.73202614379085
WBGene00021310,L1 larva Ce,365.0,118.0,70.25,3.093220338983051
WBGene00021312,L1 larva Ce,13861.0,6260.0,4234.0,2.2142172523961663
WBGene00021316,L1 larva Ce,38039.0,15735.0,10517.5,2.417476962186209
WBGene00021320,L1 larva Ce,6359.0,1994.0,1365.0,3.1890672016048143
WBGene00021324,L1 larva Ce,8718.0,3172.0,2137.0,2.748423707440101
WBGene00021325,L1 larva Ce,41870.0,18835.0,6458.5,2.222989116007433
WBGene00021326,L2L3_larva,3722.0,1613.0,785.25,2.3075015499070055
WBGene00021328,L1 larva Ce,11839.0,1112.0,478.25,10.64658273381295
WBGene00021334,L1 larva Ce,19686.0,6831.0,5116.5,2.8818620992534036
WBGene00021335,L2L3_larva,3988.0,1331.0,407.5,2.996243425995492
WBGene00021337,dauer larva Ce,1980.0,108.0,47.25,18.333333333333332
WBGene00021339,L1 larva Ce,965.0,195.0,77.25,4.948717948717949
WBGene00021340,L1 larva Ce,4907.0,2246.0,1457.5,2.184772929652716
WBGene00021344,dauer larva Ce,1686.0,688.0,537.5,2.4505813953488373
WBGene00021347,elongating embryo Ce,5983.0,2838.0,2022.75,2.108174770965469
WBGene00021350,L1 larva Ce,327753.0,148167.0,103748.0,2.2120512664763408
WBGene00021352,L1 larva Ce,12683.0,5269.0,4063.25,2.407098121085595
WBGene00021358,L2L3_larva,130.0,58.0,24.25,2.2413793103448274
WBGene00021362,L1 larva Ce,11780.0,5425.0,2187.25,2.1714285714285713
WBGene00021365,L1 larva Ce,6178.0,2541.0,2053.0,2.431326249508068
WBGene00021369,L1 larva Ce,66513.0,14090.0,7618.5,4.7205819730305185
WBGene00021370,L1 larva Ce,4906.0,872.0,636.0,5.626146788990826
WBGene00021371,L1 larva Ce,4096.0,685.0,297.0,5.97956204379562
WBGene00021372,L1 larva Ce,2933.0,961.0,635.75,3.052029136316337
WBGene00021382,L1 larva Ce,606.0,173.0,78.25,3.5028901734104045
WBGene00021383,L1 larva Ce,42.0,4.0,1.75,10.5
WBGene00021385,L1 larva Ce,2.0,0.0,0.0,inf
WBGene00021386,L1 larva Ce,150.0,68.0,31.0,2.2058823529411766
WBGene00021388,L1 larva Ce,2344.0,644.0,359.0,3.639751552795031
WBGene00021390,elongating embryo Ce,35.0,15.0,5.5,2.3333333333333335
WBGene00021394,L1 larva Ce,7469.0,3526.0,1969.0,2.1182643221781055
WBGene00021395,L1 larva Ce,8768.0,1997.0,1308.75,4.390585878818228
WBGene00021397,L1 larva Ce,1560.0,411.0,212.75,3.795620437956204
WBGene00021400,L1 larva Ce,3164.0,563.0,186.25,5.619893428063943
WBGene00021403,elongating embryo Ce,30.0,7.0,3.5,4.285714285714286
WBGene00021405,L1 larva Ce,11.0,4.0,1.5,2.75
WBGene00021406,elongating embryo Ce,433.0,174.0,80.25,2.4885057471264367
WBGene00021407,L1 larva Ce,93.0,19.0,6.25,4.894736842105263
WBGene00021410,L1 larva Ce,2131.0,804.0,306.25,2.650497512437811
WBGene00021412,dauer larva Ce,1486.0,391.0,218.5,3.8005115089514065
WBGene00021413,L1 larva Ce,91.0,19.0,7.0,4.7894736842105265
WBGene00021414,L1 larva Ce,18.0,3.0,1.0,6.0
WBGene00021415,elongating embryo Ce,34585.0,16380.0,5720.25,2.1114163614163615
WBGene00021416,elongating embryo Ce,922.0,249.0,109.0,3.7028112449799195
WBGene00021417,L1 larva Ce,519.0,155.0,61.5,3.3483870967741933
WBGene00021423,L1 larva Ce,23329.0,6870.0,4060.5,3.395778748180495
WBGene00021427,elongating embryo Ce,23004.0,8488.0,3700.0,2.7101790763430724
WBGene00021433,L1 larva Ce,439.0,105.0,29.0,4.180952380952381
WBGene00021434,L1 larva Ce,142.0,42.0,22.75,3.380952380952381
WBGene00021435,L1 larva Ce,520.0,38.0,22.25,13.68421052631579
WBGene00021436,L1 larva Ce,298.0,115.0,56.25,2.591304347826087
WBGene00021437,dauer larva Ce,1129.0,413.0,137.75,2.7336561743341403
WBGene00021438,L1 larva Ce,40.0,18.0,8.75,2.2222222222222223
WBGene00021439,L1 larva Ce,11535.0,2556.0,952.5,4.512910798122066
WBGene00021442,dauer larva Ce,5365.0,2524.0,1277.75,2.125594294770206
WBGene00021446,L1 larva Ce,7895.0,695.0,296.75,11.359712230215827
WBGene00021448,L2L3_larva,1442.0,430.0,147.25,3.353488372093023
WBGene00021449,elongating embryo Ce,285.0,43.0,26.75,6.627906976744186
WBGene00021450,L1 larva Ce,118.0,36.0,17.75,3.2777777777777777
WBGene00021452,L1 larva Ce,1103.0,399.0,167.75,2.764411027568922
WBGene00021454,L2L3_larva,14.0,6.0,3.75,2.3333333333333335
WBGene00021456,L1 larva Ce,24984.0,6435.0,3333.0,3.8825174825174824
WBGene00021458,adult Ce,674.0,303.0,119.75,2.2244224422442245
WBGene00021461,L1 larva Ce,2970.0,437.0,179.0,6.796338672768878
WBGene00021463,elongating embryo Ce,2523.0,161.0,94.25,15.670807453416149
WBGene00021465,adult Ce,3236.0,1551.0,718.5,2.086395873629916
WBGene00021468,elongating embryo Ce,54625.0,5570.0,3867.75,9.807001795332136
WBGene00021470,adult Ce,13832.0,6144.0,4293.5,2.2513020833333335
WBGene00021473,L1 larva Ce,9850.0,1864.0,1079.0,5.284334763948498
WBGene00021474,L1 larva Ce,50484.0,15058.0,8481.75,3.352636472307079
WBGene00021477,elongating embryo Ce,94.0,17.0,5.25,5.529411764705882
WBGene00021478,dauer larva Ce,14392.0,904.0,233.75,15.920353982300885
WBGene00021479,dauer larva Ce,5305.0,153.0,71.25,34.673202614379086
WBGene00021484,L1 larva Ce,42.0,15.0,8.0,2.8
WBGene00021485,elongating embryo Ce,2063.0,336.0,160.75,6.1398809523809526
WBGene00021490,L1 larva Ce,1598.0,29.0,10.0,55.10344827586207
WBGene00021494,L1 larva Ce,926.0,189.0,52.0,4.8994708994708995
WBGene00021496,dauer larva Ce,2434.0,336.0,173.5,7.244047619047619
WBGene00021497,dauer larva Ce,7084.0,3058.0,1184.75,2.316546762589928
WBGene00021504,L1 larva Ce,305.0,66.0,37.75,4.621212121212121
WBGene00021505,elongating embryo Ce,2864.0,1040.0,365.25,2.753846153846154
WBGene00021506,L1 larva Ce,40311.0,19492.0,12505.25,2.068079211984404
WBGene00021507,L1 larva Ce,21945.0,9921.0,5710.25,2.2119745993347446
WBGene00021509,L1 larva Ce,10217.0,1568.0,699.75,6.51594387755102
WBGene00021510,L1 larva Ce,9446.0,3657.0,1619.5,2.5829915231063714
WBGene00021511,L1 larva Ce,1982.0,289.0,117.75,6.858131487889273
WBGene00021513,elongating embryo Ce,19753.0,1403.0,394.25,14.079116179615111
WBGene00021517,L1 larva Ce,472.0,56.0,26.25,8.428571428571429
WBGene00021520,L1 larva Ce,1481.0,516.0,170.75,2.87015503875969
WBGene00021522,L1 larva Ce,10865.0,2052.0,1469.25,5.294834307992203
WBGene00021524,L1 larva Ce,1119.0,495.0,164.5,2.2606060606060607
WBGene00021525,elongating embryo Ce,9971.0,239.0,82.25,41.71966527196653
WBGene00021527,L1 larva Ce,3054.0,633.0,294.25,4.8246445497630335
WBGene00021528,L1 larva Ce,13417.0,2601.0,1455.0,5.15840061514802
WBGene00021530,L1 larva Ce,990.0,106.0,56.0,9.339622641509434
WBGene00021531,L1 larva Ce,3414.0,748.0,531.25,4.564171122994653
WBGene00021534,L1 larva Ce,124802.0,23709.0,14138.0,5.2639082205069805
WBGene00021542,elongating embryo Ce,673.0,225.0,65.0,2.991111111111111
WBGene00021543,L1 larva Ce,15958.0,6623.0,2275.25,2.4094821078061304
WBGene00021547,elongating embryo Ce,14684.0,1286.0,509.5,11.418351477449455
WBGene00021549,L1 larva Ce,20422.0,5617.0,4092.5,3.635748620259925
WBGene00021552,L1 larva Ce,4105.0,1846.0,1382.0,2.223726977248104
WBGene00021553,dauer larva Ce,1558.0,270.0,95.0,5.770370370370371
WBGene00021554,L1 larva Ce,44144.0,4861.0,4387.5,9.08125900020572
WBGene00021556,L1 larva Ce,3236.0,1054.0,594.5,3.0702087286527515
WBGene00021557,elongating embryo Ce,432.0,123.0,50.75,3.5121951219512195
WBGene00021558,L1 larva Ce,13419.0,3559.0,1829.5,3.7704411351503233
WBGene00021561,L1 larva Ce,30897.0,3261.0,2911.0,9.474701011959521
WBGene00021565,dauer larva Ce,2157.0,766.0,437.0,2.8159268929503916
WBGene00021567,L2L3_larva,8.0,2.0,1.0,4.0
WBGene00021576,elongating embryo Ce,26963.0,3169.0,1018.0,8.50836225938782
WBGene00021577,L1 larva Ce,12.0,2.0,1.0,6.0
WBGene00021578,elongating embryo Ce,37.0,14.0,6.75,2.642857142857143
WBGene00021579,L2L3_larva,727.0,326.0,85.0,2.2300613496932513
WBGene00021580,L1 larva Ce,330.0,147.0,41.75,2.2448979591836733
WBGene00021581,L2L3_larva,58.0,23.0,11.0,2.5217391304347827
WBGene00021583,L1 larva Ce,25671.0,4887.0,1363.5,5.252915899324739
WBGene00021586,L1 larva Ce,2062.0,455.0,238.0,4.531868131868132
WBGene00021587,L1 larva Ce,2459.0,894.0,242.25,2.750559284116331
WBGene00021589,L1 larva Ce,1204.0,320.0,228.75,3.7625
WBGene00021591,dauer larva Ce,38.0,11.0,4.75,3.4545454545454546
WBGene00021592,dauer larva Ce,97.0,44.0,12.75,2.2045454545454546
WBGene00021593,elongating embryo Ce,301.0,22.0,8.5,13.681818181818182
WBGene00021594,dauer larva Ce,308.0,42.0,23.0,7.333333333333333
WBGene00021596,adult Ce,2824.0,563.0,339.75,5.015985790408526
WBGene00021597,L1 larva Ce,39107.0,8533.0,4486.25,4.58303058713231
WBGene00021598,L1 larva Ce,3811.0,156.0,94.5,24.42948717948718
WBGene00021599,L1 larva Ce,1060.0,228.0,83.25,4.649122807017544
WBGene00021600,L1 larva Ce,671.0,284.0,114.25,2.362676056338028
WBGene00021601,dauer larva Ce,2460.0,1043.0,275.75,2.358581016299137
WBGene00021602,L2L3_larva,642.0,253.0,115.5,2.5375494071146245
WBGene00021603,L2L3_larva,774.0,232.0,106.5,3.336206896551724
WBGene00021608,L2L3_larva,187.0,58.0,23.5,3.2241379310344827
WBGene00021609,elongating embryo Ce,121.0,38.0,14.0,3.1842105263157894
WBGene00021612,L1 larva Ce,42.0,1.0,0.5,42.0
WBGene00021614,L1 larva Ce,18589.0,3195.0,1257.25,5.818153364632238
WBGene00021619,adult Ce,37.0,4.0,1.25,9.25
WBGene00021620,adult Ce,8.0,2.0,1.0,4.0
WBGene00021623,L1 larva Ce,33.0,10.0,2.75,3.3
WBGene00021624,L1 larva Ce,1629.0,201.0,55.0,8.104477611940299
WBGene00021625,L2L3_larva,14531.0,1081.0,517.5,13.44218316373728
WBGene00021626,L1 larva Ce,6224.0,1912.0,1724.5,3.2552301255230125
WBGene00021629,L1 larva Ce,71000.0,11662.0,5131.75,6.088149545532499
WBGene00021630,L2L3_larva,20.0,9.0,4.25,2.2222222222222223
WBGene00021632,L2L3_larva,44.0,21.0,8.25,2.0952380952380953
WBGene00021635,L1 larva Ce,9590.0,1815.0,988.0,5.2837465564738295
WBGene00021639,L1 larva Ce,2120.0,691.0,269.25,3.0680173661360346
WBGene00021641,L2L3_larva,22434.0,360.0,230.5,62.31666666666667
WBGene00021648,elongating embryo Ce,3056.0,1070.0,840.75,2.8560747663551402
WBGene00021662,L1 larva Ce,755.0,119.0,94.25,6.34453781512605
WBGene00021664,adult Ce,567.0,153.0,120.75,3.7058823529411766
WBGene00021666,L1 larva Ce,678.0,190.0,84.75,3.568421052631579
WBGene00021668,elongating embryo Ce,150.0,61.0,30.75,2.459016393442623
WBGene00021671,dauer larva Ce,1830.0,789.0,347.75,2.3193916349809887
WBGene00021672,L1 larva Ce,47.0,22.0,12.0,2.1363636363636362
WBGene00021675,L1 larva Ce,7373.0,3479.0,2145.25,2.1192871514803104
WBGene00021683,L1 larva Ce,9577.0,4400.0,2639.5,2.1765909090909092
WBGene00021685,L1 larva Ce,20049.0,5266.0,4097.5,3.8072540827952905
WBGene00021689,L1 larva Ce,10928.0,3344.0,2904.0,3.2679425837320575
WBGene00021690,L2L3_larva,2226.0,77.0,34.5,28.90909090909091
WBGene00021693,L1 larva Ce,10356.0,694.0,241.5,14.922190201729107
WBGene00021694,L1 larva Ce,113.0,8.0,2.75,14.125
WBGene00021698,L1 larva Ce,20293.0,3969.0,2472.25,5.112874779541446
WBGene00021701,dauer larva Ce,461.0,38.0,16.5,12.131578947368421
WBGene00021702,L1 larva Ce,10632.0,2420.0,1461.0,4.393388429752066
WBGene00021703,L1 larva Ce,128.0,34.0,18.25,3.764705882352941
WBGene00021705,L1 larva Ce,43.0,5.0,3.25,8.6
WBGene00021707,dauer larva Ce,55.0,23.0,8.0,2.391304347826087
WBGene00021709,dauer larva Ce,4853.0,2036.0,962.0,2.3835952848722988
WBGene00021710,L1 larva Ce,357.0,95.0,34.5,3.7578947368421054
WBGene00021714,elongating embryo Ce,1644.0,741.0,654.25,2.2186234817813766
WBGene00021716,elongating embryo Ce,52.0,21.0,10.5,2.4761904761904763
WBGene00021719,adult Ce,100.0,47.0,14.5,2.127659574468085
WBGene00021724,elongating embryo Ce,28.0,8.0,3.0,3.5
WBGene00021725,elongating embryo Ce,6980.0,1352.0,433.0,5.162721893491124
WBGene00021726,elongating embryo Ce,8429.0,224.0,105.75,37.629464285714285
WBGene00021731,L2L3_larva,298.0,99.0,45.25,3.01010101010101
WBGene00021732,L1 larva Ce,6637.0,1758.0,1223.0,3.7753128555176336
WBGene00021737,dauer larva Ce,254.0,54.0,16.0,4.703703703703703
WBGene00021740,L1 larva Ce,9758.0,1387.0,650.0,7.035328046142754
WBGene00021741,dauer larva Ce,434.0,89.0,46.5,4.876404494382022
WBGene00021751,L1 larva Ce,7804.0,2572.0,1819.0,3.0342146189735613
WBGene00021756,L1 larva Ce,40266.0,3994.0,3029.25,10.081622433650475
WBGene00021758,elongating embryo Ce,3316.0,1381.0,792.0,2.401158580738595
WBGene00021763,adult Ce,10403.0,2217.0,1317.5,4.692377086152458
WBGene00021764,L1 larva Ce,9929.0,4704.0,2863.0,2.1107568027210886
